City,Temperature,Humidity,Pressure,Datetime
Tashkent,19.5,45,1016,2026-04-12 23:03:06
Seattle,10.94,88,1006,2026-04-12 23:03:06
Boston,11.96,32,1031,2026-04-12 23:03:09
Philadelphia,16.99,40,1030,2026-04-12 23:03:13
Detroit,17.26,69,1017,2026-04-12 23:03:14
Anchorage,0.26,89,1002,2026-04-12 23:03:16
Quito,21.53,53,1011,2026-04-12 23:03:17
La Paz,15.99,51,1014,2026-04-12 23:03:19
Montevideo,22.41,80,1014,2026-04-12 23:03:19
Asuncion,26.17,79,1012,2026-04-12 23:03:21
Caracas,23.67,79,1012,2026-04-12 23:03:32
Dar es Salaam,24.6,91,1013,2026-04-12 23:03:35
Kampala,20.0,79,1010,2026-04-12 23:03:37
Harare,17.36,65,1016,2026-04-12 23:03:42
Dakar,22.36,75,1011,2026-04-12 23:03:53
Tripoli,26.92,26,1004,2026-04-12 23:04:00
Mumbai,30.99,66,1011,2026-04-13 11:25:04
Delhi,30.05,25,1010,2026-04-13 11:25:05
Bangalore,32.0,46,1012,2026-04-13 11:25:06
Chennai,33.88,63,1011,2026-04-13 11:25:08
Kolkata,32.97,58,1008,2026-04-13 11:25:08
Hyderabad,35.23,34,1010,2026-04-13 11:25:09
London,3.61,89,1013,2026-04-13 11:25:10
Paris,7.2,87,1013,2026-04-13 11:25:15
Berlin,8.46,80,1016,2026-04-13 11:25:19
Madrid,5.46,62,1016,2026-04-13 11:25:20
Rome,14.38,73,1024,2026-04-13 11:25:22
Amsterdam,5.67,85,1014,2026-04-13 11:25:30
Brussels,5.08,87,1014,2026-04-13 11:25:50
Vienna,10.19,54,1014,2026-04-13 11:25:51
Zurich,7.94,95,1010,2026-04-13 11:25:53
Stockholm,2.86,93,1027,2026-04-13 11:25:53
Oslo,3.87,42,1023,2026-04-13 11:25:54
Copenhagen,7.13,73,1020,2026-04-13 11:25:54
Helsinki,6.06,61,1030,2026-04-13 11:25:55
New York,8.92,80,1025,2026-04-13 11:25:55
Los Angeles,13.73,74,1017,2026-04-13 11:25:56
Chicago,16.73,90,1009,2026-04-13 11:25:56
Houston,22.9,92,1020,2026-04-13 11:25:56
Phoenix,20.95,37,1013,2026-04-13 11:25:57
San Antonio,22.83,89,1018,2026-04-13 11:25:58
San Diego,16.21,85,1017,2026-04-13 11:25:58
Dallas,20.76,89,1017,2026-04-13 11:25:59
San Jose,11.48,84,1017,2026-04-13 11:25:59
San Francisco,11.4,80,1017,2026-04-13 11:26:00
Toronto,4.85,86,1011,2026-04-13 11:26:00
Vancouver,11.25,90,1008,2026-04-13 11:26:01
Montreal,5.32,94,1013,2026-04-13 11:26:01
Mexico City,16.6,68,1021,2026-04-13 11:26:01
Guadalajara,21.87,28,1017,2026-04-13 11:26:02
Tokyo,21.93,66,1014,2026-04-13 11:26:02
Osaka,22.04,29,1013,2026-04-13 11:26:03
Seoul,24.76,22,1014,2026-04-13 11:26:06
Busan,25.99,19,1014,2026-04-13 11:26:07
Beijing,17.94,20,1016,2026-04-13 11:26:07
Shanghai,17.92,77,1013,2026-04-13 11:26:08
Shenzhen,29.17,80,1011,2026-04-13 11:26:08
Guangzhou,31.03,47,1009,2026-04-13 11:26:08
Bangkok,37.86,40,1009,2026-04-13 11:26:10
Jakarta,33.3,54,1009,2026-04-13 11:26:11
Manila,34.45,47,1010,2026-04-13 11:26:12
Singapore,32.54,62,1009,2026-04-13 11:26:13
Kuala Lumpur,34.58,68,1009,2026-04-13 11:26:13
Dubai,25.12,61,1015,2026-04-13 11:26:14
Abu Dhabi,24.17,76,1015,2026-04-13 11:26:14
Riyadh,23.89,57,1016,2026-04-13 11:26:15
Doha,27.57,42,1014,2026-04-13 11:26:15
Istanbul,10.59,57,1023,2026-04-13 11:26:15
Sydney,21.88,42,1016,2026-04-13 11:26:16
Melbourne,21.86,67,1025,2026-04-13 11:26:16
Brisbane,26.05,53,1014,2026-04-13 11:26:16
Perth,27.42,51,1018,2026-04-13 11:26:17
Auckland,17.78,88,1006,2026-04-13 11:26:17
Wellington,16.28,83,999,2026-04-13 11:26:18
Sao Paulo,18.94,90,1018,2026-04-13 11:26:19
Rio de Janeiro,22.98,88,1017,2026-04-13 11:26:19
Buenos Aires,17.22,89,1017,2026-04-13 11:26:19
Santiago,18.74,58,1012,2026-04-13 11:26:20
Lima,21.61,85,1011,2026-04-13 11:26:21
Bogota,12.17,94,1018,2026-04-13 11:26:22
Cape Town,17.44,86,1014,2026-04-13 11:26:22
Johannesburg,12.89,97,1018,2026-04-13 11:26:24
Cairo,18.42,63,1018,2026-04-13 11:26:25
Lagos,26.79,88,1008,2026-04-13 11:26:25
Nairobi,18.93,77,1016,2026-04-13 11:26:28
Casablanca,14.19,72,1022,2026-04-13 11:26:28
Accra,28.23,89,1008,2026-04-13 11:26:29
Addis Ababa,16.49,63,1018,2026-04-13 11:26:29
Algiers,11.57,53,1006,2026-04-13 11:26:30
Tunis,18.6,58,1005,2026-04-13 11:26:30
Athens,14.97,79,1019,2026-04-13 11:26:30
Budapest,9.51,52,1017,2026-04-13 11:26:55
Prague,7.5,74,1013,2026-04-13 11:26:55
Warsaw,5.46,67,1024,2026-04-13 11:26:56
Lisbon,11.77,76,1021,2026-04-13 11:26:56
Karachi,30.9,51,1010,2026-04-13 11:26:56
Dhaka,32.99,52,1008,2026-04-13 11:26:57
Colombo,32.24,66,1011,2026-04-13 11:26:57
Kathmandu,24.12,29,1010,2026-04-13 11:26:57
Tashkent,24.26,30,1014,2026-04-13 11:26:59
Seattle,10.08,90,1010,2026-04-13 11:27:00
Boston,7.07,79,1026,2026-04-13 11:27:00
Philadelphia,10.23,75,1024,2026-04-13 11:27:01
Detroit,20.13,68,1010,2026-04-13 11:27:01
Anchorage,1.64,88,1001,2026-04-13 11:27:02
Quito,11.53,90,1017,2026-04-13 11:27:02
La Paz,6.99,100,1020,2026-04-13 11:27:03
Montevideo,16.99,99,1017,2026-04-13 11:27:03
Asuncion,20.14,97,1013,2026-04-13 11:27:04
Caracas,22.05,82,1013,2026-04-13 11:27:07
Kampala,21.66,82,1013,2026-04-13 11:28:08
Harare,17.89,78,1018,2026-04-13 11:28:09
Dakar,19.03,88,1011,2026-04-13 11:28:33
Tripoli,20.92,24,1006,2026-04-13 11:28:34
Mumbai,31.99,62,1011,2026-04-13 12:01:05
Delhi,30.05,25,1010,2026-04-13 12:01:06
Bangalore,32.37,44,1012,2026-04-13 12:01:09
Chennai,34.32,63,1011,2026-04-13 12:01:09
Kolkata,33.97,55,1008,2026-04-13 12:01:11
Hyderabad,35.23,31,1010,2026-04-13 12:01:12
London,3.63,90,1013,2026-04-13 12:01:12
Manchester,2.47,91,1012,2026-04-13 12:01:13
Paris,7.6,86,1013,2026-04-13 12:01:13
Berlin,8.76,75,1016,2026-04-13 12:01:14
Madrid,5.34,64,1015,2026-04-13 12:01:15
Rome,13.96,76,1024,2026-04-13 12:01:17
Amsterdam,6.05,85,1014,2026-04-13 12:01:18
Brussels,5.08,87,1013,2026-04-13 12:01:18
Vienna,11.0,52,1014,2026-04-13 12:01:19
Zurich,8.04,95,1010,2026-04-13 12:01:20
Stockholm,5.76,80,1027,2026-04-13 12:01:20
Oslo,3.83,51,1023,2026-04-13 12:01:21
Copenhagen,7.9,70,1020,2026-04-13 12:01:22
Helsinki,7.29,54,1030,2026-04-13 12:01:22
New York,9.27,79,1024,2026-04-13 12:01:23
Los Angeles,13.37,74,1017,2026-04-13 12:01:23
Chicago,17.01,90,1009,2026-04-13 12:01:24
Houston,22.95,92,1019,2026-04-13 12:01:24
Phoenix,20.6,39,1013,2026-04-13 12:01:25
San Antonio,22.81,89,1018,2026-04-13 12:01:25
San Diego,16.05,86,1017,2026-04-13 12:01:26
Dallas,20.28,89,1017,2026-04-13 12:01:26
San Jose,11.02,85,1017,2026-04-13 12:01:27
San Francisco,11.28,81,1017,2026-04-13 12:01:27
Toronto,8.66,81,1011,2026-04-13 12:01:28
Vancouver,11.12,90,1009,2026-04-13 12:01:28
Montreal,5.61,93,1011,2026-04-13 12:01:30
Mexico City,13.86,71,1021,2026-04-13 12:01:30
Guadalajara,19.87,32,1017,2026-04-13 12:01:31
Tokyo,21.7,65,1014,2026-04-13 12:01:31
Osaka,22.25,32,1014,2026-04-13 12:01:31
Seoul,25.76,21,1014,2026-04-13 12:01:33
Busan,24.99,18,1014,2026-04-13 12:01:34
Beijing,17.94,21,1015,2026-04-13 12:01:34
Shanghai,17.92,77,1012,2026-04-13 12:01:34
Shenzhen,29.29,80,1011,2026-04-13 12:01:35
Guangzhou,31.21,43,1008,2026-04-13 12:01:36
Bangkok,38.24,34,1008,2026-04-13 12:01:36
Jakarta,33.37,55,1008,2026-04-13 12:01:37
Manila,33.91,53,1010,2026-04-13 12:01:38
Singapore,33.29,62,1009,2026-04-13 12:01:38
Kuala Lumpur,34.58,67,1009,2026-04-13 12:01:39
Dubai,25.23,61,1015,2026-04-13 12:01:39
Riyadh,25.59,47,1016,2026-04-13 12:02:10
Doha,27.97,43,1015,2026-04-13 12:02:10
Istanbul,9.55,57,1023,2026-04-13 12:02:11
Sydney,21.75,45,1016,2026-04-13 12:02:11
Melbourne,21.83,67,1025,2026-04-13 12:02:11
Brisbane,25.08,57,1015,2026-04-13 12:02:12
Perth,27.81,50,1018,2026-04-13 12:02:12
Auckland,17.67,63,1006,2026-04-13 12:02:12
Wellington,16.28,83,1000,2026-04-13 12:02:13
Sao Paulo,18.38,93,1018,2026-04-13 12:02:13
Rio de Janeiro,22.98,83,1017,2026-04-13 12:02:15
Buenos Aires,17.34,89,1017,2026-04-13 12:02:15
Santiago,18.67,57,1012,2026-04-13 12:02:16
Lima,21.61,85,1011,2026-04-13 12:02:16
Bogota,12.17,94,1017,2026-04-13 12:02:16
Cape Town,19.7,78,1015,2026-04-13 12:02:18
Johannesburg,12.94,94,1018,2026-04-13 12:02:18
Cairo,20.42,40,1018,2026-04-13 12:02:19
Lagos,28.84,76,1008,2026-04-13 12:02:19
Nairobi,18.93,77,1017,2026-04-13 12:02:20
Casablanca,14.19,72,1022,2026-04-13 12:02:20
Accra,27.23,89,1008,2026-04-13 12:02:21
Addis Ababa,17.49,59,1017,2026-04-13 12:02:21
Algiers,11.01,53,1006,2026-04-13 12:02:53
Tunis,19.91,53,1005,2026-04-13 12:02:54
Athens,16.27,75,1019,2026-04-13 12:02:54
Budapest,10.34,48,1017,2026-04-13 12:02:55
Prague,8.45,69,1013,2026-04-13 12:02:56
Warsaw,6.62,62,1024,2026-04-13 12:02:56
Lisbon,11.83,77,1022,2026-04-13 12:02:56
Karachi,30.9,51,1010,2026-04-13 12:02:58
Dhaka,33.99,49,1008,2026-04-13 12:02:58
Colombo,32.8,63,1011,2026-04-13 12:02:59
Kathmandu,25.12,31,1010,2026-04-13 12:02:59
Tashkent,24.26,30,1014,2026-04-13 12:03:01
Seattle,9.88,88,1010,2026-04-13 12:03:01
Boston,7.38,80,1024,2026-04-13 12:03:01
Philadelphia,10.31,75,1023,2026-04-13 12:03:02
Detroit,21.73,47,1010,2026-04-13 12:03:04
Anchorage,1.33,88,1002,2026-04-13 12:03:05
Quito,11.53,90,1017,2026-04-13 12:03:05
La Paz,6.99,100,1019,2026-04-13 12:03:07
Montevideo,15.99,97,1017,2026-04-13 12:03:07
Asuncion,20.14,98,1013,2026-04-13 12:03:09
Caracas,22.05,82,1010,2026-04-13 12:03:09
Dar es Salaam,27.64,77,1014,2026-04-13 12:03:10
Kampala,25.51,60,1012,2026-04-13 12:03:10
Harare,17.94,79,1018,2026-04-13 12:03:12
Dakar,19.03,88,1012,2026-04-13 12:03:14
Tripoli,21.92,26,1006,2026-04-13 12:03:14
Mumbai,31.99,62,1009,2026-04-13 14:01:04
Delhi,33.05,17,1008,2026-04-13 14:01:05
Bangalore,34.86,32,1009,2026-04-13 14:01:05
Chennai,34.02,64,1009,2026-04-13 14:01:05
Kolkata,35.97,41,1006,2026-04-13 14:01:06
Hyderabad,37.23,28,1008,2026-04-13 14:01:06
London,9.96,77,1013,2026-04-13 14:01:07
Manchester,7.41,90,1013,2026-04-13 14:01:08
Paris,9.74,83,1013,2026-04-13 14:01:09
Berlin,9.65,67,1015,2026-04-13 14:01:10
Madrid,8.7,52,1016,2026-04-13 14:01:11
Rome,13.58,77,1024,2026-04-13 14:01:11
Amsterdam,9.82,71,1014,2026-04-13 14:01:12
Brussels,8.37,88,1013,2026-04-13 14:01:12
Vienna,11.83,49,1014,2026-04-13 14:01:12
Zurich,8.25,95,1010,2026-04-13 14:01:14
Stockholm,10.18,65,1027,2026-04-13 14:01:14
Oslo,6.1,71,1023,2026-04-13 14:01:15
Copenhagen,10.01,61,1020,2026-04-13 14:01:16
Helsinki,9.88,50,1030,2026-04-13 14:01:17
New York,9.33,82,1023,2026-04-13 14:01:17
Los Angeles,12.7,77,1017,2026-04-13 14:01:17
Chicago,17.8,89,1009,2026-04-13 14:01:18
Houston,22.71,89,1018,2026-04-13 14:01:18
Phoenix,19.74,46,1013,2026-04-13 14:01:19
San Antonio,22.73,88,1017,2026-04-13 14:01:19
San Diego,15.43,87,1017,2026-04-13 14:01:20
Dallas,19.54,92,1017,2026-04-13 14:01:20
San Jose,11.14,85,1017,2026-04-13 14:01:21
San Francisco,10.74,81,1017,2026-04-13 14:01:21
Toronto,10.12,80,1010,2026-04-13 14:01:22
Vancouver,10.12,90,1009,2026-04-13 14:01:22
Montreal,6.51,86,1010,2026-04-13 14:01:23
Mexico City,12.96,82,1020,2026-04-13 14:01:24
Guadalajara,17.87,36,1017,2026-04-13 14:01:24
Tokyo,20.45,70,1015,2026-04-13 14:01:25
Osaka,22.52,32,1013,2026-04-13 14:01:25
Seoul,23.76,33,1013,2026-04-13 14:01:26
Busan,21.99,28,1014,2026-04-13 14:01:26
Beijing,17.94,25,1014,2026-04-13 14:01:26
Shanghai,16.92,82,1012,2026-04-13 14:01:27
Shenzhen,29.19,78,1010,2026-04-13 14:01:27
Guangzhou,29.72,52,1007,2026-04-13 14:01:28
Bangkok,38.93,35,1006,2026-04-13 14:01:29
Jakarta,32.52,57,1008,2026-04-13 14:01:29
Manila,34.37,51,1009,2026-04-13 14:01:31
Singapore,31.46,68,1007,2026-04-13 14:01:31
Kuala Lumpur,34.75,63,1006,2026-04-13 14:01:31
Dubai,26.23,57,1014,2026-04-13 14:01:32
Abu Dhabi,24.77,68,1015,2026-04-13 14:01:32
Riyadh,27.2,36,1017,2026-04-13 14:01:34
Doha,30.57,32,1015,2026-04-13 14:01:34
Istanbul,10.3,58,1023,2026-04-13 14:01:35
Sydney,19.04,57,1017,2026-04-13 14:01:37
Melbourne,22.17,67,1024,2026-04-13 14:01:37
Brisbane,22.28,68,1016,2026-04-13 14:01:38
Perth,25.62,55,1019,2026-04-13 14:01:39
Auckland,17.07,72,1006,2026-04-13 14:01:40
Wellington,16.28,83,1000,2026-04-13 14:01:40
Sao Paulo,18.38,90,1018,2026-04-13 14:01:40
Rio de Janeiro,21.98,88,1017,2026-04-13 14:01:41
Buenos Aires,17.11,90,1017,2026-04-13 14:01:41
Santiago,18.6,53,1011,2026-04-13 14:01:42
Lima,21.61,87,1010,2026-04-13 14:01:43
Bogota,11.61,93,1017,2026-04-13 14:01:45
Cape Town,21.89,72,1014,2026-04-13 14:01:45
Johannesburg,13.75,97,1018,2026-04-13 14:01:46
Cairo,22.42,43,1018,2026-04-13 14:01:46
Lagos,32.51,58,1009,2026-04-13 14:01:46
Nairobi,22.62,60,1013,2026-04-13 14:01:47
Casablanca,14.62,67,1023,2026-04-13 14:01:47
Accra,29.23,84,1009,2026-04-13 14:01:48
Addis Ababa,19.12,52,1016,2026-04-13 14:01:48
Algiers,11.57,51,1007,2026-04-13 14:01:48
Tunis,22.27,42,1005,2026-04-13 14:01:49
Athens,18.37,66,1020,2026-04-13 14:01:49
Budapest,14.28,37,1017,2026-04-13 14:01:50
Prague,11.27,56,1012,2026-04-13 14:01:50
Warsaw,10.07,48,1023,2026-04-13 14:01:51
Lisbon,12.66,75,1022,2026-04-13 14:01:52
Karachi,34.9,34,1009,2026-04-13 14:01:52
Dhaka,33.99,52,1006,2026-04-13 14:01:53
Colombo,31.97,75,1009,2026-04-13 14:01:53
Kathmandu,25.12,41,1007,2026-04-13 14:01:54
Tashkent,25.79,24,1014,2026-04-13 14:01:54
Seattle,9.41,88,1012,2026-04-13 14:01:55
Boston,8.27,79,1022,2026-04-13 14:01:55
Philadelphia,10.88,82,1022,2026-04-13 14:01:55
Detroit,17.26,87,1008,2026-04-13 14:01:56
Anchorage,1.36,84,1002,2026-04-13 14:01:57
Quito,10.53,89,1016,2026-04-13 14:01:58
La Paz,5.99,93,1019,2026-04-13 14:01:58
Montevideo,15.99,97,1017,2026-04-13 14:01:59
Asuncion,19.58,97,1013,2026-04-13 14:02:00
Caracas,19.67,83,1014,2026-04-13 14:02:00
Dar es Salaam,25.21,88,1012,2026-04-13 14:02:00
Kampala,23.87,75,1012,2026-04-13 14:02:02
Harare,22.41,51,1016,2026-04-13 14:02:02
Dakar,19.58,88,1013,2026-04-13 14:02:03
Tripoli,25.92,21,1007,2026-04-13 14:02:03
Mumbai,28.99,79,1010,2026-04-13 20:09:23
Delhi,31.05,19,1008,2026-04-13 20:09:24
Bangalore,31.85,36,1010,2026-04-13 20:09:27
Chennai,29.48,79,1010,2026-04-13 20:09:28
Kolkata,29.97,84,1008,2026-04-13 20:09:30
Hyderabad,35.23,34,1008,2026-04-13 20:09:31
London,12.53,63,1013,2026-04-13 20:09:32
Manchester,13.34,44,1012,2026-04-13 20:09:33
Paris,13.76,58,1013,2026-04-13 20:09:35
Berlin,14.52,46,1014,2026-04-13 20:09:37
Madrid,14.33,33,1015,2026-04-13 20:09:39
Rome,20.95,63,1026,2026-04-13 20:09:41
Amsterdam,13.75,52,1013,2026-04-13 20:09:46
Brussels,14.8,46,1013,2026-04-13 20:09:48
Vienna,15.32,42,1012,2026-04-13 20:09:50
Zurich,9.9,87,1011,2026-04-13 20:09:51
Stockholm,11.6,44,1029,2026-04-13 20:09:53
Oslo,11.05,55,1024,2026-04-13 20:09:54
Copenhagen,10.59,59,1019,2026-04-13 20:09:55
Helsinki,10.53,53,1031,2026-04-13 20:09:57
New York,15.54,77,1018,2026-04-13 20:10:03
Los Angeles,12.79,77,1017,2026-04-13 20:10:04
Chicago,19.45,89,1013,2026-04-13 20:10:05
Houston,24.27,84,1020,2026-04-13 20:10:06
Phoenix,19.31,49,1014,2026-04-13 20:10:06
San Antonio,23.42,87,1018,2026-04-13 20:10:07
San Diego,15.43,78,1017,2026-04-13 20:10:07
Dallas,22.43,91,1018,2026-04-13 20:10:10
San Jose,10.92,89,1019,2026-04-13 20:10:13
San Francisco,9.9,83,1019,2026-04-13 20:10:13
Toronto,15.31,87,1008,2026-04-13 20:10:15
Vancouver,9.59,93,1012,2026-04-13 20:10:15
Montreal,9.54,89,1006,2026-04-13 20:10:19
Mexico City,13.96,72,1021,2026-04-13 20:10:20
Guadalajara,16.87,42,1018,2026-04-13 20:10:23
Tokyo,17.24,92,1017,2026-04-13 20:10:25
Osaka,16.18,46,1016,2026-04-13 20:10:26
Seoul,12.76,71,1015,2026-04-13 20:10:27
Busan,16.99,48,1016,2026-04-13 20:10:28
Beijing,10.94,35,1016,2026-04-13 20:10:30
Shanghai,15.92,88,1014,2026-04-13 20:10:31
Shenzhen,26.73,86,1012,2026-04-13 20:10:32
Guangzhou,26.94,67,1011,2026-04-13 20:10:33
Bangkok,29.9,29,1009,2026-04-13 20:10:34
Jakarta,27.3,73,1012,2026-04-13 20:10:36
Manila,28.91,77,1013,2026-04-13 20:10:36
Singapore,29.11,82,1011,2026-04-13 20:10:37
Kuala Lumpur,27.9,50,1011,2026-04-13 20:10:39
Dubai,24.89,74,1014,2026-04-13 20:10:40
Abu Dhabi,24.75,75,1014,2026-04-13 20:10:41
Riyadh,29.12,28,1013,2026-04-13 20:10:41
Doha,26.99,61,1014,2026-04-13 20:10:44
Istanbul,14.55,47,1021,2026-04-13 20:10:45
Sydney,13.77,73,1019,2026-04-13 20:10:47
Melbourne,24.57,63,1026,2026-04-13 20:10:48
Brisbane,18.79,78,1018,2026-04-13 20:10:50
Perth,19.02,75,1020,2026-04-13 20:10:51
Auckland,13.77,72,1006,2026-04-13 20:10:52
Wellington,15.97,78,999,2026-04-13 20:10:53
Sao Paulo,24.23,70,1019,2026-04-13 20:10:54
Rio de Janeiro,27.11,68,1017,2026-04-13 20:10:54
Buenos Aires,22.17,73,1019,2026-04-13 20:10:54
Santiago,19.95,54,1012,2026-04-13 20:10:55
Lima,20.14,88,1013,2026-04-13 20:10:56
Bogota,15.73,77,1016,2026-04-13 20:10:56
Cape Town,25.1,61,1010,2026-04-13 20:10:56
Johannesburg,14.74,93,1016,2026-04-13 20:10:57
Cairo,27.42,24,1015,2026-04-13 20:10:57
Lagos,30.95,63,1005,2026-04-13 20:10:58
Nairobi,23.62,53,1011,2026-04-13 20:10:58
Casablanca,17.02,55,1022,2026-04-13 20:11:01
Accra,32.23,70,1005,2026-04-13 20:11:02
Addis Ababa,20.49,46,1013,2026-04-13 20:11:02
Algiers,12.9,88,1010,2026-04-13 20:11:03
Tunis,26.31,26,1003,2026-04-13 20:11:03
Athens,19.54,58,1018,2026-04-13 20:11:06
Budapest,16.08,42,1015,2026-04-13 20:11:06
Prague,15.6,39,1011,2026-04-13 20:11:07
Warsaw,13.69,39,1021,2026-04-13 20:11:07
Lisbon,16.71,61,1022,2026-04-13 20:11:07
Karachi,29.9,45,1009,2026-04-13 20:11:08
Dhaka,29.99,74,1007,2026-04-13 20:11:08
Colombo,27.24,90,1011,2026-04-13 20:11:08
Kathmandu,21.12,56,1012,2026-04-13 20:11:09
Tashkent,21.99,39,1014,2026-04-13 20:11:10
Seattle,8.53,88,1015,2026-04-13 20:11:10
Boston,14.46,77,1016,2026-04-13 20:11:10
Philadelphia,20.59,74,1019,2026-04-13 20:11:11
Detroit,20.52,79,1012,2026-04-13 20:11:12
Anchorage,0.3,84,1002,2026-04-13 20:11:12
Quito,15.53,56,1016,2026-04-13 20:11:13
La Paz,13.99,58,1016,2026-04-13 20:11:13
Montevideo,22.52,73,1020,2026-04-13 20:11:14
Asuncion,26.25,78,1015,2026-04-13 20:11:14
Caracas,25.94,66,1014,2026-04-13 20:11:15
Dar es Salaam,28.21,78,1010,2026-04-13 20:11:15
Kampala,23.67,67,1008,2026-04-13 20:11:16
Harare,23.79,59,1013,2026-04-13 20:11:16
Dakar,22.36,70,1010,2026-04-13 20:11:17
Tripoli,26.92,29,1005,2026-04-13 20:11:17
Mumbai,28.99,79,1010,2026-04-13 21:01:04
Delhi,29.05,23,1008,2026-04-13 21:01:05
Bangalore,31.34,38,1010,2026-04-13 21:01:06
Chennai,29.46,79,1010,2026-04-13 21:01:06
Kolkata,28.97,84,1008,2026-04-13 21:01:07
Hyderabad,34.23,33,1008,2026-04-13 21:01:07
London,11.97,66,1013,2026-04-13 21:01:08
Manchester,13.7,48,1012,2026-04-13 21:01:08
Paris,13.02,61,1014,2026-04-13 21:01:09
Berlin,14.54,46,1013,2026-04-13 21:01:09
Madrid,14.36,32,1016,2026-04-13 21:01:10
Rome,22.93,53,1026,2026-04-13 21:01:10
Amsterdam,13.43,54,1013,2026-04-13 21:01:10
Brussels,14.8,46,1012,2026-04-13 21:01:11
Vienna,15.49,43,1012,2026-04-13 21:01:11
Zurich,9.25,89,1011,2026-04-13 21:01:12
Stockholm,10.64,45,1029,2026-04-13 21:01:12
Oslo,11.08,55,1024,2026-04-13 21:01:13
Copenhagen,9.24,64,1020,2026-04-13 21:01:15
Helsinki,9.86,57,1030,2026-04-13 21:01:15
New York,18.49,73,1017,2026-04-13 21:01:16
Los Angeles,14.45,74,1017,2026-04-13 21:01:16
Chicago,20.41,85,1013,2026-04-13 21:01:17
Houston,25.46,81,1020,2026-04-13 21:01:18
Phoenix,20.58,46,1015,2026-04-13 21:01:18
San Antonio,24.37,82,1019,2026-04-13 21:01:19
San Diego,16.39,72,1017,2026-04-13 21:01:19
Dallas,23.12,89,1018,2026-04-13 21:01:20
San Jose,11.51,87,1018,2026-04-13 21:01:20
San Francisco,11.32,82,1019,2026-04-13 21:01:21
Toronto,16.42,87,1009,2026-04-13 21:01:22
Vancouver,9.64,91,1013,2026-04-13 21:01:22
Montreal,9.83,90,1006,2026-04-13 21:01:24
Mexico City,16.64,59,1021,2026-04-13 21:01:24
Guadalajara,21.87,33,1017,2026-04-13 21:01:25
Tokyo,16.69,95,1017,2026-04-13 21:01:25
Osaka,16.89,51,1015,2026-04-13 21:01:26
Seoul,11.76,82,1015,2026-04-13 21:01:26
Busan,15.99,51,1015,2026-04-13 21:01:28
Beijing,10.94,38,1016,2026-04-13 21:01:28
Shanghai,15.92,88,1014,2026-04-13 21:01:30
Shenzhen,26.71,86,1012,2026-04-13 21:01:30
Guangzhou,26.85,68,1011,2026-04-13 21:01:30
Bangkok,30.94,66,1010,2026-04-13 21:01:31
Jakarta,27.44,89,1013,2026-04-13 21:01:31
Manila,28.51,77,1012,2026-04-13 21:01:32
Singapore,29.11,82,1012,2026-04-13 21:01:33
Kuala Lumpur,27.51,83,1011,2026-04-13 21:01:33
Dubai,24.9,74,1014,2026-04-13 21:01:34
Abu Dhabi,24.77,75,1014,2026-04-13 21:01:34
Riyadh,29.09,34,1014,2026-04-13 21:01:35
Doha,26.99,61,1014,2026-04-13 21:01:35
Istanbul,15.21,45,1021,2026-04-13 21:01:36
Sydney,13.53,72,1019,2026-04-13 21:01:36
Melbourne,25.23,60,1026,2026-04-13 21:01:37
Brisbane,18.61,78,1018,2026-04-13 21:01:38
Perth,18.62,75,1019,2026-04-13 21:01:38
Auckland,13.64,73,1006,2026-04-13 21:01:39
Wellington,15.97,78,1000,2026-04-13 21:01:40
Sao Paulo,24.74,57,1017,2026-04-13 21:01:40
Rio de Janeiro,26.67,75,1016,2026-04-13 21:01:40
Buenos Aires,22.75,62,1018,2026-04-13 21:01:43
Santiago,20.98,50,1011,2026-04-13 21:01:43
Lima,22.14,78,1012,2026-04-13 21:01:43
Bogota,16.73,72,1015,2026-04-13 21:01:44
Cape Town,23.85,67,1010,2026-04-13 21:01:44
Johannesburg,14.41,95,1016,2026-04-13 21:01:45
Cairo,26.42,27,1015,2026-04-13 21:01:47
Lagos,29.54,71,1006,2026-04-13 21:01:47
Nairobi,21.04,68,1011,2026-04-13 21:01:48
Casablanca,17.02,55,1022,2026-04-13 21:01:48
Accra,31.23,74,1005,2026-04-13 21:01:48
Addis Ababa,17.61,63,1014,2026-04-13 21:01:49
Algiers,14.35,49,1011,2026-04-13 21:01:50
Tunis,25.63,27,1004,2026-04-13 21:01:50
Athens,18.65,63,1019,2026-04-13 21:01:50
Budapest,16.2,40,1015,2026-04-13 21:01:51
Prague,15.62,39,1011,2026-04-13 21:01:51
Warsaw,13.03,39,1021,2026-04-13 21:01:52
Lisbon,15.97,68,1021,2026-04-13 21:01:52
Karachi,28.9,51,1009,2026-04-13 21:01:53
Dhaka,28.99,79,1007,2026-04-13 21:01:53
Colombo,27.24,91,1012,2026-04-13 21:01:53
Kathmandu,20.12,56,1012,2026-04-13 21:01:54
Tashkent,21.98,39,1014,2026-04-13 21:01:54
Seattle,8.76,86,1015,2026-04-13 21:01:57
Boston,16.37,75,1014,2026-04-13 21:01:58
Philadelphia,21.82,70,1018,2026-04-13 21:01:58
Detroit,20.99,77,1013,2026-04-13 21:01:59
Anchorage,0.3,84,1003,2026-04-13 21:02:00
Quito,18.53,53,1014,2026-04-13 21:02:02
La Paz,14.99,47,1014,2026-04-13 21:02:03
Montevideo,22.73,70,1019,2026-04-13 21:02:04
Asuncion,26.69,69,1015,2026-04-13 21:02:05
